Datetime,Canopytemp
18/12/2015 03:25,17.57
18/12/2015 03:30,17.53
18/12/2015 04:05,17.05
18/12/2015 04:10,17.03
18/12/2015 08:15,24.53
18/12/2015 08:20,25.27
18/12/2015 08:30,25.82
18/12/2015 08:35,26.03
18/12/2015 08:40,26.44
18/12/2015 08:45,26.64
18/12/2015 08:50,27.12
18/12/2015 08:55,27.56
18/12/2015 09:05,28.15
18/12/2015 09:10,28.37
18/12/2015 09:15,28.29
18/12/2015 09:20,28.97
18/12/2015 09:25,29.33
18/12/2015 09:30,29.42
18/12/2015 09:35,30.22
18/12/2015 09:40,30.31
18/12/2015 09:45,30.80
18/12/2015 09:50,30.94
18/12/2015 09:55,31.61
18/12/2015 10:00,32.39
18/12/2015 10:25,34.51
18/12/2015 10:30,35.26
18/12/2015 10:35,35.63
20/12/2015 07:05,22.24
20/12/2015 07:10,22.40
20/12/2015 07:15,22.59
20/12/2015 07:20,22.79
20/12/2015 07:25,23.43
20/12/2015 07:40,24.85
20/12/2015 07:45,24.95
20/12/2015 08:10,25.87
20/12/2015 08:15,26.47
20/12/2015 08:25,27.08
20/12/2015 08:30,27.53
20/12/2015 08:35,24.69
20/12/2015 08:40,25.01
20/12/2015 08:45,25.29
20/12/2015 08:50,25.50
20/12/2015 08:55,24.83
20/12/2015 09:00,24.99
20/12/2015 09:05,24.96
20/12/2015 09:10,25.34
20/12/2015 09:15,25.80
20/12/2015 09:20,25.97
20/12/2015 09:25,26.73
20/12/2015 09:30,27.26
20/12/2015 09:35,27.06
20/12/2015 09:40,27.56
20/12/2015 09:45,27.90
20/12/2015 09:50,28.05
20/12/2015 09:55,28.41
20/12/2015 10:00,28.62
20/12/2015 10:05,28.60
20/12/2015 10:10,29.23
20/12/2015 10:15,29.50
20/12/2015 10:20,29.78
20/12/2015 10:25,30.05
20/12/2015 10:30,30.01
20/12/2015 10:35,29.56
20/12/2015 10:40,29.62
20/12/2015 10:45,29.66
20/12/2015 10:50,30.36
20/12/2015 10:55,30.28
20/12/2015 11:00,30.75
20/12/2015 11:05,30.94
20/12/2015 11:10,31.06
20/12/2015 11:15,31.89
20/12/2015 11:20,31.88
20/12/2015 11:25,31.65
20/12/2015 11:30,31.74
20/12/2015 11:35,31.29
20/12/2015 11:40,31.89
20/12/2015 11:45,32.05
20/12/2015 11:50,32.40
20/12/2015 11:55,32.62
20/12/2015 12:00,30.96
20/12/2015 12:05,31.50
20/12/2015 12:10,30.82
20/12/2015 12:15,31.55
20/12/2015 12:20,31.73
20/12/2015 12:25,32.60
20/12/2015 12:30,31.57
20/12/2015 12:35,32.82
20/12/2015 12:40,31.90
20/12/2015 12:45,31.71
20/12/2015 12:50,32.39
20/12/2015 12:55,32.05
20/12/2015 13:00,34.08
