Datetime,Canopytemp
18/12/2015 3:50,17.88
18/12/2015 3:55,17.76
18/12/2015 8:15,23.37
18/12/2015 8:20,23.73
18/12/2015 8:25,24.21
18/12/2015 8:30,24.2
18/12/2015 8:35,24.6
18/12/2015 8:40,24.83
18/12/2015 8:45,24.86
18/12/2015 8:50,25.58
18/12/2015 8:55,25.74
18/12/2015 9:15,26.69
18/12/2015 9:20,26.9
18/12/2015 9:25,27.55
18/12/2015 9:30,27.97
18/12/2015 9:35,28.55
18/12/2015 9:40,28.86
18/12/2015 9:45,28.9
18/12/2015 9:50,28.94
18/12/2015 9:55,29.14
18/12/2015 10:00,29.1
18/12/2015 10:10,30.35
18/12/2015 10:15,30.73
18/12/2015 10:55,32.23
18/12/2015 11:00,32.27
19/12/2015 4:10,19.26
19/12/2015 4:15,19.05
19/12/2015 5:05,19.48
19/12/2015 5:10,19.33
19/12/2015 5:15,19.46
19/12/2015 5:20,19.5
19/12/2015 9:30,28.53
19/12/2015 9:35,28.86
19/12/2015 9:40,29.05
20/12/2015 7:05,21.74
20/12/2015 7:10,21.94
20/12/2015 7:15,22
20/12/2015 7:20,22.22
20/12/2015 7:25,22.57
20/12/2015 8:25,33.83
20/12/2015 8:30,5.99
20/12/2015 8:35,25.16
20/12/2015 8:40,25.45
20/12/2015 8:45,25.73
20/12/2015 8:50,25.64
20/12/2015 8:55,25.1
20/12/2015 9:00,25.25
20/12/2015 9:05,25.08
20/12/2015 9:10,25.32
20/12/2015 9:15,25.32
20/12/2015 9:20,25.6
20/12/2015 9:25,26.33
20/12/2015 9:30,26.57
20/12/2015 9:35,26.32
20/12/2015 9:40,26.94
20/12/2015 9:45,27.55
20/12/2015 9:50,27.72
20/12/2015 9:55,28.12
20/12/2015 10:00,28.37
20/12/2015 10:05,29.33
20/12/2015 10:10,29.46
20/12/2015 10:15,29.61
20/12/2015 10:20,29.77
20/12/2015 10:25,29.64
20/12/2015 10:30,30.03
20/12/2015 10:35,29.7
20/12/2015 10:40,30.34
20/12/2015 10:45,30.21
20/12/2015 10:50,30.77
20/12/2015 10:55,31.29
20/12/2015 11:00,31.23
20/12/2015 11:05,31.58
20/12/2015 11:10,31.21
20/12/2015 11:15,31.26
20/12/2015 11:20,32.12
20/12/2015 11:25,32.21
20/12/2015 11:30,32.02
20/12/2015 11:35,32.42
20/12/2015 11:40,32.57
20/12/2015 11:45,32.6
20/12/2015 11:55,32.76
20/12/2015 12:00,32.8
20/12/2015 12:05,33.01
20/12/2015 12:10,32.74
20/12/2015 12:15,33.01
20/12/2015 12:20,33.32
20/12/2015 12:25,33.13
20/12/2015 12:30,33.48
20/12/2015 12:35,33.55
20/12/2015 12:40,34.19
20/12/2015 12:45,33.66
