Datetime,Canopytemp
20/12/2016 14:45,36.55
20/12/2016 14:50,29.85
20/12/2016 14:55,29.51
20/12/2016 15:00,28.80
20/12/2016 15:05,25.99
20/12/2016 15:10,24.26
20/12/2016 15:15,22.89
20/12/2016 15:20,20.79
20/12/2016 15:25,22.35
20/12/2016 15:30,23.00
20/12/2016 15:35,25.53
20/12/2016 15:40,26.01
20/12/2016 15:45,26.19
20/12/2016 15:50,26.87
20/12/2016 15:55,26.45
20/12/2016 16:00,27.02
20/12/2016 16:05,26.31
20/12/2016 16:10,27.11
20/12/2016 16:15,26.49
20/12/2016 16:20,26.56
20/12/2016 16:25,26.98
20/12/2016 16:30,27.29
20/12/2016 16:35,27.54
20/12/2016 16:40,27.06
20/12/2016 16:45,27.26
20/12/2016 16:50,26.69
20/12/2016 16:55,27.13
20/12/2016 17:00,26.61
20/12/2016 17:05,26.57
20/12/2016 17:10,26.24
20/12/2016 17:15,26.98
20/12/2016 17:20,26.57
20/12/2016 17:25,26.79
20/12/2016 17:30,26.47
20/12/2016 17:35,26.51
20/12/2016 17:40,26.36
20/12/2016 17:45,27.10
20/12/2016 17:50,27.24
20/12/2016 17:55,26.66
20/12/2016 18:00,26.97
20/12/2016 18:05,26.87
20/12/2016 18:10,26.47
20/12/2016 18:15,26.46
20/12/2016 18:20,26.30
20/12/2016 18:25,26.41
20/12/2016 18:30,26.23
20/12/2016 18:35,26.20
20/12/2016 18:40,26.19
20/12/2016 18:45,26.07
20/12/2016 18:50,25.80
20/12/2016 18:55,25.81
20/12/2016 19:00,25.56
20/12/2016 19:05,25.44
20/12/2016 19:10,25.35
20/12/2016 19:15,24.96
20/12/2016 19:20,24.80
20/12/2016 19:25,24.55
20/12/2016 19:30,24.28
20/12/2016 19:35,24.16
20/12/2016 19:40,23.89
20/12/2016 19:45,23.64
20/12/2016 19:50,23.43
20/12/2016 19:55,22.92
20/12/2016 20:00,22.93
20/12/2016 20:05,23.11
20/12/2016 20:10,22.79
20/12/2016 20:15,22.52
20/12/2016 20:20,22.77
20/12/2016 20:25,22.45
20/12/2016 20:30,22.43
20/12/2016 20:35,22.28
20/12/2016 20:40,22.29
20/12/2016 20:45,22.23
20/12/2016 20:50,21.82
20/12/2016 20:55,21.73
20/12/2016 21:00,21.25
20/12/2016 21:05,20.96
20/12/2016 21:10,20.67
20/12/2016 21:15,20.70
20/12/2016 21:20,20.57
20/12/2016 21:25,20.25
20/12/2016 21:30,20.44
20/12/2016 21:35,19.96
20/12/2016 21:40,19.68
20/12/2016 21:45,19.70
20/12/2016 21:50,19.29
20/12/2016 21:55,19.44
20/12/2016 22:00,19.13
20/12/2016 22:05,19.01
20/12/2016 22:10,18.90
20/12/2016 22:15,18.87
20/12/2016 22:20,18.82
20/12/2016 22:25,18.66
20/12/2016 22:30,18.68
20/12/2016 22:35,18.80
20/12/2016 22:40,18.84
20/12/2016 22:45,18.61
20/12/2016 22:50,18.79
20/12/2016 22:55,18.60
20/12/2016 23:00,18.64
20/12/2016 23:05,19.02
20/12/2016 23:10,18.91
20/12/2016 23:15,18.73
20/12/2016 23:20,18.69
20/12/2016 23:25,18.82
20/12/2016 23:30,18.75
20/12/2016 23:35,18.59
20/12/2016 23:40,18.68
20/12/2016 23:45,18.62
20/12/2016 23:50,18.59
20/12/2016 23:55,18.63
21/12/2016 00:00,18.63
21/12/2016 00:05,18.60
21/12/2016 00:10,18.51
21/12/2016 00:15,18.70
21/12/2016 00:20,18.48
21/12/2016 00:25,18.30
21/12/2016 00:30,18.32
21/12/2016 00:35,18.47
21/12/2016 00:40,18.35
21/12/2016 00:45,18.22
21/12/2016 00:55,17.98
21/12/2016 01:00,17.76
21/12/2016 01:05,17.57
21/12/2016 01:10,17.69
21/12/2016 01:15,17.79
21/12/2016 01:20,18.04
21/12/2016 01:25,18.33
21/12/2016 01:30,18.40
21/12/2016 01:35,18.43
21/12/2016 01:40,18.75
21/12/2016 01:45,18.98
21/12/2016 01:55,18.80
21/12/2016 02:00,18.81
