Datetime,Canopytemp
20/12/2015 09:40,25.06
20/12/2015 09:45,25.03
20/12/2015 09:50,30.99
20/12/2015 09:55,31.18
20/12/2015 10:00,25.53
20/12/2015 10:05,31.41
20/12/2015 10:10,31.99
20/12/2015 10:15,31.42
20/12/2015 10:20,32.44
20/12/2015 10:25,32.11
20/12/2015 10:30,32.38
20/12/2015 10:35,31.90
20/12/2015 10:40,32.17
20/12/2015 10:45,32.78
20/12/2015 10:50,33.39
20/12/2015 10:55,33.43
20/12/2015 11:00,33.93
20/12/2015 11:05,34.00
20/12/2015 11:10,33.98
20/12/2015 11:15,34.35
20/12/2015 11:20,34.25
20/12/2015 11:25,35.52
20/12/2015 11:30,35.35
20/12/2015 11:35,35.10
20/12/2015 11:40,35.60
20/12/2015 11:45,35.79
20/12/2015 11:50,36.43
20/12/2015 11:55,36.60
20/12/2015 12:00,36.82
20/12/2015 12:05,36.72
20/12/2015 12:10,36.69
20/12/2015 12:15,36.45
20/12/2015 12:25,37.53
20/12/2015 12:30,37.74
20/12/2015 12:35,37.61
20/12/2015 12:40,38.52
20/12/2015 12:45,38.47
20/12/2015 12:50,38.34
20/12/2015 12:55,37.43
20/12/2015 13:00,38.25
20/12/2015 13:05,38.32
20/12/2015 13:10,37.95
20/12/2015 13:15,38.55
20/12/2015 13:20,38.51
20/12/2015 13:25,38.43
20/12/2015 13:30,38.87
20/12/2015 13:35,38.12
20/12/2015 13:40,39.11
20/12/2015 13:45,38.62
20/12/2015 13:50,38.75
20/12/2015 13:55,39.15
20/12/2015 14:00,39.09
20/12/2015 14:05,39.09
20/12/2015 14:10,39.47
20/12/2015 14:15,39.23
20/12/2015 14:20,39.19
20/12/2015 14:25,39.59
20/12/2015 14:30,38.55
20/12/2015 14:35,39.19
20/12/2015 14:40,39.21
20/12/2015 14:45,38.21
20/12/2015 14:50,39.10
20/12/2015 14:55,38.25
20/12/2015 15:00,38.04
20/12/2015 15:05,38.14
20/12/2015 15:10,38.09
20/12/2015 15:15,38.29
20/12/2015 15:20,37.89
20/12/2015 15:25,37.41
20/12/2015 15:30,37.40
20/12/2015 15:35,36.99
20/12/2015 15:40,37.34
20/12/2015 15:45,37.84
20/12/2015 15:50,37.14
20/12/2015 15:55,37.49
20/12/2015 16:00,36.97
20/12/2015 16:05,37.19
20/12/2015 16:10,37.09
20/12/2015 16:15,36.85
20/12/2015 16:20,36.45
20/12/2015 16:25,36.63
20/12/2015 16:30,36.43
20/12/2015 16:35,36.27
20/12/2015 16:40,36.26
20/12/2015 16:45,36.27
20/12/2015 16:50,36.07
20/12/2015 16:55,36.10
20/12/2015 17:00,36.20
20/12/2015 17:05,35.87
20/12/2015 17:10,35.62
20/12/2015 17:15,35.46
20/12/2015 17:25,35.04
20/12/2015 17:30,35.25
20/12/2015 17:35,34.92
20/12/2015 17:40,34.73
20/12/2015 17:45,34.61
20/12/2015 17:55,34.18
20/12/2015 18:00,34.00
20/12/2015 18:05,33.79
20/12/2015 18:10,33.88
20/12/2015 18:15,33.64
20/12/2015 18:20,33.50
20/12/2015 18:25,33.22
20/12/2015 18:30,33.10
20/12/2015 18:35,32.92
20/12/2015 18:40,32.76
20/12/2015 18:45,32.41
20/12/2015 18:50,32.20
20/12/2015 18:55,32.10
20/12/2015 19:00,31.76
20/12/2015 19:05,31.34
20/12/2015 19:10,30.93
20/12/2015 19:15,30.55
20/12/2015 19:20,30.40
20/12/2015 19:25,30.35
20/12/2015 19:30,29.79
20/12/2015 19:35,29.55
20/12/2015 19:40,29.20
20/12/2015 19:45,29.39
20/12/2015 19:50,28.97
20/12/2015 19:55,28.43
20/12/2015 20:00,27.91
20/12/2015 20:05,27.72
20/12/2015 20:10,27.22
20/12/2015 20:15,26.77
20/12/2015 20:20,26.70
20/12/2015 20:25,26.40
20/12/2015 20:30,26.04
20/12/2015 20:35,25.40
20/12/2015 20:40,25.14
20/12/2015 20:45,24.74
20/12/2015 20:50,24.64
20/12/2015 20:55,24.38
20/12/2015 21:00,24.06
20/12/2015 21:05,23.71
20/12/2015 21:10,23.80
20/12/2015 21:15,23.58
20/12/2015 21:20,23.72
20/12/2015 21:25,23.43
20/12/2015 21:30,23.28
20/12/2015 21:35,23.01
20/12/2015 21:40,22.78
20/12/2015 21:45,22.91
20/12/2015 21:55,23.35
20/12/2015 22:00,23.55
20/12/2015 22:05,23.69
20/12/2015 22:10,24.13
20/12/2015 22:15,24.30
20/12/2015 22:20,24.49
20/12/2015 22:25,24.30
20/12/2015 22:30,23.86
20/12/2015 22:35,23.67
20/12/2015 22:40,23.23
20/12/2015 22:45,22.97
20/12/2015 22:50,22.56
20/12/2015 22:55,22.04
20/12/2015 23:00,21.58
20/12/2015 23:05,21.46
20/12/2015 23:10,21.29
20/12/2015 23:15,20.99
20/12/2015 23:20,20.84
20/12/2015 23:25,21.19
20/12/2015 23:30,21.07
20/12/2015 23:35,21.10
20/12/2015 23:40,21.33
20/12/2015 23:45,21.84
20/12/2015 23:50,21.39
20/12/2015 23:55,20.97
21/12/2015 00:00,20.88
21/12/2015 00:05,21.10
21/12/2015 00:10,21.42
21/12/2015 00:15,21.39
21/12/2015 00:20,21.32
21/12/2015 00:25,21.30
21/12/2015 00:30,21.56
21/12/2015 00:35,21.49
21/12/2015 00:40,21.50
21/12/2015 00:45,21.72
21/12/2015 00:50,21.85
21/12/2015 00:55,21.82
21/12/2015 01:00,21.60
21/12/2015 01:05,21.53
21/12/2015 01:10,21.61
21/12/2015 01:15,21.52
21/12/2015 01:20,21.20
21/12/2015 01:25,21.18
21/12/2015 01:30,21.19
21/12/2015 01:35,21.39
21/12/2015 01:40,21.07
21/12/2015 01:45,21.08
21/12/2015 01:50,20.85
21/12/2015 01:55,20.67
21/12/2015 02:00,20.67
21/12/2015 02:05,20.85
21/12/2015 02:10,21.06
21/12/2015 02:15,21.00
21/12/2015 02:20,21.08
21/12/2015 02:25,21.13
21/12/2015 02:30,21.14
21/12/2015 02:35,21.25
21/12/2015 02:40,21.25
21/12/2015 02:45,21.37
21/12/2015 02:50,21.33
21/12/2015 02:55,21.30
21/12/2015 03:00,21.31
21/12/2015 03:05,21.22
21/12/2015 03:10,21.11
21/12/2015 03:15,21.09
21/12/2015 03:20,21.54
21/12/2015 03:25,21.71
21/12/2015 03:30,21.64
21/12/2015 03:35,21.66
21/12/2015 03:40,21.78
