Datetime,Canopytemp
21/12/2015 12:15,37.04
21/12/2015 12:20,37.32
21/12/2015 12:25,37.16
21/12/2015 12:30,36.24
21/12/2015 12:35,36.98
21/12/2015 12:40,37.66
21/12/2015 12:45,38.05
21/12/2015 12:50,38.41
21/12/2015 13:00,38.85
21/12/2015 13:05,38.30
21/12/2015 13:10,38.92
21/12/2015 13:15,38.97
21/12/2015 13:20,39.26
21/12/2015 13:25,39.46
21/12/2015 13:30,40.00
21/12/2015 13:35,40.02
21/12/2015 13:40,39.98
21/12/2015 13:45,38.80
21/12/2015 13:50,39.05
21/12/2015 13:55,38.91
21/12/2015 14:00,39.36
21/12/2015 14:05,39.87
21/12/2015 14:10,40.26
21/12/2015 14:15,40.15
21/12/2015 14:20,39.71
21/12/2015 14:25,39.17
21/12/2015 14:30,38.20
21/12/2015 14:35,37.66
21/12/2015 14:40,37.80
21/12/2015 14:45,37.99
21/12/2015 14:50,38.56
21/12/2015 14:55,39.19
21/12/2015 15:00,40.28
21/12/2015 15:05,40.65
21/12/2015 15:10,41.07
21/12/2015 15:15,41.37
21/12/2015 15:20,41.27
21/12/2015 15:25,40.75
21/12/2015 15:30,40.28
21/12/2015 15:35,39.74
21/12/2015 15:40,39.51
21/12/2015 15:45,39.58
21/12/2015 15:50,39.86
21/12/2015 15:55,40.24
21/12/2015 16:00,40.35
21/12/2015 16:05,40.39
21/12/2015 16:10,39.83
21/12/2015 16:15,39.65
21/12/2015 16:20,40.16
21/12/2015 16:25,40.88
21/12/2015 16:30,41.23
21/12/2015 16:35,41.77
21/12/2015 16:40,41.63
21/12/2015 16:45,41.49
21/12/2015 16:50,42.02
21/12/2015 16:55,41.57
21/12/2015 17:00,41.55
21/12/2015 17:05,41.28
21/12/2015 17:10,41.35
21/12/2015 17:15,41.83
21/12/2015 17:20,41.81
21/12/2015 17:25,41.44
21/12/2015 17:30,41.73
21/12/2015 17:35,41.89
21/12/2015 17:40,41.49
21/12/2015 17:45,40.83
21/12/2015 17:50,39.74
21/12/2015 17:55,38.56
21/12/2015 18:00,37.55
21/12/2015 18:05,37.14
21/12/2015 18:10,38.26
21/12/2015 18:15,38.56
21/12/2015 18:20,38.09
21/12/2015 18:25,37.31
21/12/2015 18:30,36.98
21/12/2015 18:35,36.45
21/12/2015 18:40,36.13
21/12/2015 18:45,36.17
21/12/2015 18:50,35.96
21/12/2015 18:55,35.72
21/12/2015 19:00,35.67
21/12/2015 19:05,35.37
21/12/2015 19:10,35.07
21/12/2015 19:15,34.69
21/12/2015 19:20,34.34
21/12/2015 19:25,34.23
21/12/2015 19:30,34.57
21/12/2015 19:35,34.48
21/12/2015 19:40,34.11
21/12/2015 19:45,33.65
21/12/2015 19:50,33.03
21/12/2015 19:55,32.77
21/12/2015 20:00,32.49
21/12/2015 20:05,32.33
21/12/2015 20:10,32.02
21/12/2015 20:15,31.72
