Datetime,Canopytemp
21/12/2016 00:00,18.77
21/12/2016 00:05,18.79
21/12/2016 00:10,18.67
21/12/2016 00:15,18.81
21/12/2016 00:20,18.54
21/12/2016 00:25,18.48
21/12/2016 00:30,18.70
21/12/2016 00:35,18.66
21/12/2016 00:40,18.56
21/12/2016 00:45,18.39
21/12/2016 00:55,18.02
21/12/2016 01:00,17.89
21/12/2016 01:05,17.88
21/12/2016 01:10,17.90
21/12/2016 01:15,18.02
21/12/2016 01:20,18.14
21/12/2016 01:25,18.37
21/12/2016 01:30,18.43
21/12/2016 01:35,18.51
21/12/2016 01:40,18.84
21/12/2016 01:45,18.99
21/12/2016 01:55,18.89
21/12/2016 02:00,19.06
21/12/2016 02:05,19.08
21/12/2016 02:10,18.94
21/12/2016 02:15,18.83
21/12/2016 02:20,18.95
21/12/2016 02:25,18.82
21/12/2016 02:30,18.86
21/12/2016 02:35,18.86
21/12/2016 02:40,18.90
21/12/2016 02:45,18.88
21/12/2016 02:50,18.89
21/12/2016 02:55,18.78
21/12/2016 03:00,18.88
21/12/2016 03:05,18.67
21/12/2016 03:15,18.72
21/12/2016 03:20,18.82
21/12/2016 03:25,18.89
21/12/2016 03:30,18.62
21/12/2016 03:35,18.72
21/12/2016 03:40,18.78
21/12/2016 03:45,18.98
21/12/2016 03:50,19.20
21/12/2016 03:55,18.98
21/12/2016 04:00,18.96
21/12/2016 04:05,19.03
21/12/2016 04:10,19.24
21/12/2016 04:15,19.32
21/12/2016 04:20,18.95
21/12/2016 04:25,18.96
21/12/2016 04:30,19.15
21/12/2016 04:35,19.23
21/12/2016 04:40,19.31
21/12/2016 04:45,19.01
21/12/2016 04:50,19.21
21/12/2016 04:55,18.98
21/12/2016 05:00,18.88
21/12/2016 05:05,18.93
21/12/2016 05:10,18.88
21/12/2016 05:15,18.68
21/12/2016 05:20,18.74
21/12/2016 05:25,18.61
21/12/2016 05:30,18.49
21/12/2016 05:35,18.60
21/12/2016 05:40,18.48
21/12/2016 05:45,18.66
21/12/2016 05:50,18.64
21/12/2016 05:55,18.58
21/12/2016 06:00,18.55
21/12/2016 06:05,18.66
21/12/2016 06:10,18.86
21/12/2016 06:15,18.97
21/12/2016 06:20,19.28
21/12/2016 06:25,19.40
21/12/2016 06:30,19.68
21/12/2016 06:35,19.99
21/12/2016 06:40,20.39
21/12/2016 06:45,20.69
21/12/2016 06:50,21.12
21/12/2016 06:55,20.39
21/12/2016 07:00,21.50
21/12/2016 07:05,21.83
21/12/2016 07:10,22.19
21/12/2016 07:15,22.40
21/12/2016 07:20,22.73
21/12/2016 07:25,23.33
21/12/2016 07:35,23.07
21/12/2016 07:40,23.27
21/12/2016 07:45,23.41
21/12/2016 07:50,23.63
21/12/2016 08:00,24.03
21/12/2016 08:05,24.41
21/12/2016 08:10,24.44
21/12/2016 08:15,24.68
21/12/2016 08:20,24.82
21/12/2016 08:25,25.26
21/12/2016 08:30,24.77
21/12/2016 08:35,25.56
21/12/2016 08:40,25.02
21/12/2016 08:45,25.04
21/12/2016 08:50,25.21
21/12/2016 08:55,25.14
21/12/2016 09:00,25.71
21/12/2016 09:05,25.46
21/12/2016 09:15,25.73
21/12/2016 09:20,25.54
21/12/2016 09:25,25.58
21/12/2016 09:35,25.79
21/12/2016 09:40,26.16
21/12/2016 09:45,26.14
21/12/2016 09:50,26.32
21/12/2016 09:55,27.62
21/12/2016 10:00,28.56
21/12/2016 10:05,28.78
21/12/2016 10:10,29.35
21/12/2016 10:15,30.36
21/12/2016 10:20,29.64
21/12/2016 10:25,29.79
21/12/2016 10:30,29.76
21/12/2016 10:35,29.78
21/12/2016 10:40,30.64
21/12/2016 10:45,30.78
21/12/2016 10:50,30.31
21/12/2016 10:55,31.17
21/12/2016 11:00,30.63
21/12/2016 11:05,31.05
21/12/2016 11:10,31.06
21/12/2016 11:15,30.30
21/12/2016 11:20,31.63
21/12/2016 11:25,32.24
21/12/2016 11:30,31.78
21/12/2016 11:35,31.18
21/12/2016 11:40,31.67
21/12/2016 11:45,32.57
21/12/2016 11:55,32.64
21/12/2016 12:00,33.00
21/12/2016 12:05,32.68
21/12/2016 12:10,32.72
21/12/2016 12:15,32.56
